nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
       138  3.177364469E-01  3.483127803E-02 -2.645425072E-01  6.035945343E-03 
       139  3.061114550E-01  3.662162274E-02 -2.672092665E-01  5.955824184E-03 
       140 -4.616577625E-01  3.671871126E-02 -8.509120521E-01  2.455283151E-01 
       141  2.942107320E-01  3.841964900E-02 -2.700315162E-01  5.872324928E-03 
       142 -4.556952715E-01  3.929393366E-02 -8.560893191E-01  2.220417040E-01 
       143  2.820436656E-01  4.022327065E-02 -2.730197390E-01  5.783091996E-03 
       144 -4.493182003E-01  4.182294756E-02 -8.565815755E-01  2.013741900E-01 
       145  2.696201801E-01  4.203031957E-02 -2.761863026E-01  5.685182757E-03 
       146  2.569503784E-01  4.383848608E-02 -2.795417173E-01  5.574871717E-03 
       147 -4.425313771E-01  4.430206120E-02 -8.534465955E-01  1.831082686E-01 
       148  2.440447956E-01  4.564530775E-02 -2.830915350E-01  5.449401777E-03 
       149 -4.353401959E-01  4.672747105E-02 -8.474779710E-01  1.669166737E-01 
       150  2.309141904E-01  4.744814336E-02 -2.868462683E-01  5.307121572E-03 
       151 -4.277505577E-01  4.909531772E-02 -8.392746990E-01  1.525119455E-01 
       152  2.175696790E-01  4.924411327E-02 -2.908204347E-01  5.145186516E-03 
       153  2.040226460E-01  5.103011429E-02 -2.950215149E-01  4.960622173E-03 
       154 -4.197688401E-01  5.140164495E-02 -8.293191393E-01  1.396426288E-01 
       155  1.902847588E-01  5.280276388E-02 -2.994609536E-01  4.751407653E-03 
       156 -4.114018679E-01  5.364257097E-02 -8.179816656E-01  1.280941840E-01 
       157  1.763679385E-01  5.455838516E-02 -3.041540018E-01  4.514514245E-03 
       158 -4.026569426E-01  5.581409112E-02 -8.055587096E-01  1.176854961E-01 
       159  1.622843742E-01  5.629306287E-02 -3.091107207E-01  4.246588933E-03 
       160 -3.935417831E-01  5.791228265E-02 -7.922842216E-01  1.082623304E-01 
       161  1.480464488E-01  5.800256878E-02 -3.143447284E-01  3.944664320E-03 
       162  1.336667985E-01  5.968242139E-02 -3.198710936E-01  3.604915554E-03 
       163 -3.840644658E-01  5.993311107E-02 -7.783447492E-01  9.969410017E-02 
       164  1.191582531E-01  6.132787466E-02 -3.257022101E-01  3.223184991E-03 
       165 -3.742335737E-01  6.187269092E-02 -7.638906468E-01  9.187072397E-02 
       166  1.045338213E-01  6.293397397E-02 -3.318528083E-01  2.795386850E-03 
       167 -3.640580177E-01  6.372704357E-02 -7.490407992E-01  8.469901165E-02 
       168  8.980670571E-02  6.449551880E-02 -3.383368120E-01  2.316775262E-03 
       169 -3.535470665E-01  6.549237669E-02 -7.338960832E-01  7.809995350E-02 
       170  7.499026507E-02  6.600718200E-02 -3.451670317E-01  1.781604363E-03 
       171 -3.427099586E-01  6.716491282E-02 -7.185428474E-01  7.200506458E-02 
       172  6.009799615E-02  6.746350229E-02 -3.523611403E-01  1.185648902E-03 
       173 -3.315572143E-01  6.874091923E-02 -7.030472265E-01  6.635700134E-02 
       174  4.514352977E-02  6.885892153E-02 -3.599250057E-01  5.239406306E-04 
       175  3.014061600E-02  7.018789649E-02 -3.678724757E-01  3.848204583E-04 
       176 -3.200992048E-01  7.021684945E-02 -6.874649994E-01  6.110796385E-02 
       177  1.510309801E-02  7.144483924E-02 -3.762180384E-01  1.017861278E-03 
       178 -3.083465099E-01  7.158929110E-02 -6.718490175E-01  5.621708305E-02 
       179  4.489277853E-05  7.262428105E-02 -3.849658981E-01  1.909197801E-03 
       180 -2.963101566E-01  7.285507023E-02 -6.562452390E-01  5.164968071E-02 
       181 -1.502013020E-02  7.372087240E-02 -3.941286398E-01  2.892866602E-03 
       182 -2.840012908E-01  7.401116192E-02 -6.406944960E-01  4.737633397E-02 
       183 -3.007778712E-02  7.472943515E-02 -4.037116192E-01  3.974326177E-03 
       184 -2.714315355E-01  7.505487651E-02 -6.252348793E-01  4.337253126E-02 
       185 -4.511399940E-02  7.564499229E-02 -4.137181555E-01  5.158932522E-03 
       186 -2.586126029E-01  7.598371804E-02 -6.099016486E-01  3.961718099E-02 
       187 -6.011467054E-02  7.646284997E-02 -4.241502927E-01  6.452860866E-03 
       188 -2.455565929E-01  7.679554820E-02 -5.947282833E-01  3.609262929E-02 
       189 -7.506570965E-02  7.717871666E-02 -4.350077136E-01  7.862221332E-03 
       190 -2.322757840E-01  7.748860121E-02 -5.797464777E-01  3.278405592E-02 
       191 -8.995304257E-02  7.778854668E-02 -4.462875837E-01  9.393217395E-03 
       192 -2.187826931E-01  7.806141675E-02 -5.649861653E-01  2.967836682E-02 
       193 -1.047626361E-01  7.828876376E-02 -4.579848914E-01  1.105239871E-02 
       194 -2.050900757E-01  7.851301134E-02 -5.504755579E-01  2.676470141E-02 
       195 -1.194805130E-01  7.867614925E-02 -4.700923752E-01  1.284550412E-02 
       196 -1.912108362E-01  7.884284109E-02 -5.362401048E-01  2.403341869E-02 
       197 -1.340927631E-01  7.894808054E-02 -4.825969421E-01  1.477844135E-02 
       198 -1.771581173E-01  7.905066013E-02 -5.222979114E-01  2.147811273E-02 
       199 -1.485855579E-01  7.910224050E-02 -4.954789845E-01  1.685866765E-02 
       200 -1.629452109E-01  7.913686335E-02 -5.087065980E-01  1.909034203E-02 
