nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
       159  1.622843742E-01  5.629306287E-02 -1.197720610E-01  7.670953409E-02 
       160 -3.935417831E-01  5.791228265E-02  7.275487310E-01  1.155977074E-01 
       161  1.480464488E-01  5.800256878E-02 -1.101204921E-01  7.717913929E-02 
       162  1.336667985E-01  5.968242139E-02 -1.002560496E-01  7.771040748E-02 
       163 -3.840644658E-01  5.993311107E-02  6.921885393E-01  1.163959710E-01 
       164  1.191582531E-01  6.132787466E-02 -9.015658330E-02  7.830506587E-02 
       165 -3.742335737E-01  6.187269092E-02  6.574492818E-01  1.167830338E-01 
       166  1.045338213E-01  6.293397397E-02 -7.979745360E-02  7.896419327E-02 
       167 -3.640580177E-01  6.372704357E-02  6.233300422E-01  1.168475684E-01 
       168  8.980670571E-02  6.449551880E-02 -6.915183541E-02  7.968802205E-02 
       169 -3.535470665E-01  6.549237669E-02  5.898537618E-01  1.166311047E-01 
       170  7.499026507E-02  6.600718200E-02 -5.819104459E-02  8.047649635E-02 
       171 -3.427099586E-01  6.716491282E-02  5.571399274E-01  1.161749369E-01 
       172  6.009799615E-02  6.746350229E-02 -4.688476105E-02  8.132887702E-02 
       173 -3.315572143E-01  6.874091923E-02  5.252184083E-01  1.155301703E-01 
       174  4.514352977E-02  6.885892153E-02 -3.520128701E-02  8.224384275E-02 
       175  3.014061600E-02  7.018789649E-02 -2.310783531E-02  8.321978069E-02 
       176 -3.200992048E-01  7.021684945E-02  4.941047341E-01  1.147340311E-01 
       177  1.510309801E-02  7.144483924E-02 -1.057083872E-02  8.425413770E-02 
       178 -3.083465099E-01  7.158929110E-02  4.638164142E-01  1.138147416E-01 
       179  4.489277853E-05  7.262428105E-02  2.443931474E-03  8.534390311E-02 
       180 -2.963101566E-01  7.285507023E-02  4.343636541E-01  1.127953978E-01 
       181 -1.502013020E-02  7.372087240E-02  1.597002797E-02  8.648594453E-02 
       182 -2.840012908E-01  7.401116192E-02  4.057522973E-01  1.116936935E-01 
       183 -3.007778712E-02  7.472943515E-02  3.004099494E-02  8.767668028E-02 
       184 -2.714315355E-01  7.505487651E-02  3.779862004E-01  1.105239216E-01 
       185 -4.511399940E-02  7.564499229E-02  4.469024480E-02  8.891145895E-02 
       186 -2.586126029E-01  7.598371804E-02  3.510689376E-01  1.092973738E-01 
       187 -6.011467054E-02  7.646284997E-02  5.994923408E-02  9.018578201E-02 
       188 -2.455565929E-01  7.679554820E-02  3.249988182E-01  1.080237097E-01 
       189 -7.506570965E-02  7.717871666E-02  7.584850360E-02  9.149550546E-02 
       190 -2.322757840E-01  7.748860121E-02  2.997752613E-01  1.067113225E-01 
       191 -8.995304257E-02  7.778854668E-02  9.241747348E-02  9.283547294E-02 
       192 -2.187826931E-01  7.806141675E-02  2.753955805E-01  1.053670063E-01 
       193 -1.047626361E-01  7.828876376E-02  1.096830940E-01  9.419988794E-02 
       194 -2.050900757E-01  7.851301134E-02  2.518535964E-01  1.039980713E-01 
       195 -1.194805130E-01  7.867614925E-02  1.276698981E-01  9.558359801E-02 
       196 -1.912108362E-01  7.884284109E-02  2.291424137E-01  1.026106672E-01 
       197 -1.340927631E-01  7.894808054E-02  1.464008439E-01  9.698216062E-02 
       198 -1.771581173E-01  7.905066013E-02  2.072546143E-01  1.012094152E-01 
       199 -1.485855579E-01  7.910224050E-02  1.658967836E-01  9.838978793E-02 
       200 -1.629452109E-01  7.913686335E-02  1.861769832E-01  9.980048928E-02 
