nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
       119  4.402105510E-01  1.169365365E-02 -1.951055209E-01  2.907373836E-03 
       120  4.328417778E-01  1.304241829E-02 -1.972425136E-01  2.919750852E-03 
       121 -4.885247946E-01  1.342757419E-02 -7.603836546E-01  4.351951405E-01 
       122  4.251131713E-01  1.443843823E-02 -1.994073754E-01  2.851309295E-03 
       123 -4.851200283E-01  1.527742948E-02 -7.868091744E-01  3.747053654E-01 
       124  4.170282781E-01  1.587919891E-02 -2.016369128E-01  2.737258804E-03 
       125 -4.812836945E-01  1.711686328E-02 -7.991935154E-01  3.255585747E-01 
       126  4.085913002E-01  1.736205816E-02 -2.039632298E-01  2.588232535E-03 
       127  3.998067975E-01  1.888426207E-02 -2.063845036E-01  2.410073056E-03 
       128 -4.770171046E-01  1.894561574E-02 -8.024218021E-01  2.853590231E-01 
       129  3.906799555E-01  2.044295520E-02 -2.089185056E-01  2.209859263E-03 
       130 -4.723221362E-01  2.076279186E-02 -7.995851695E-01  2.522325281E-01 
       131  3.812163770E-01  2.203512006E-02 -2.115765491E-01  1.991011317E-03 
       132 -4.672012925E-01  2.256709896E-02 -7.927091734E-01  2.247129688E-01 
       133  3.714221418E-01  2.365758270E-02 -2.143719871E-01  1.754756350E-03 
       134 -4.616577625E-01  2.435692959E-02 -7.831590830E-01  2.016419283E-01 
       135  3.613038361E-01  2.530696988E-02 -2.173122722E-01  1.500786839E-03 
       136 -4.556952715E-01  2.613052167E-02 -7.718511671E-01  1.821309762E-01 
       137  3.508684337E-01  2.697965875E-02 -2.204071903E-01  1.228614902E-03 
       138 -4.493182003E-01  2.788595110E-02 -7.594144626E-01  1.654883516E-01 
       139  3.401234150E-01  2.867184579E-02 -2.236691941E-01  9.357819013E-04 
       140 -4.425313771E-01  2.962127142E-02 -7.462808877E-01  1.511783071E-01 
       141  3.290766776E-01  3.037941642E-02 -2.271083528E-01  6.198017218E-04 
       142 -4.353401959E-01  3.133445978E-02 -7.327576738E-01  1.387819612E-01 
       143  3.177364469E-01  3.209800273E-02 -2.307221395E-01  2.784985079E-04 
       144 -4.277505577E-01  3.302348778E-02 -7.190606698E-01  1.279668068E-01 
       145  3.061114550E-01  3.382295743E-02 -2.345210513E-01  1.911373639E-04 
       146 -4.197688401E-01  3.468631208E-02 -7.053398626E-01  1.184683085E-01 
       147  2.942107320E-01  3.554935008E-02 -2.385179683E-01  4.909220575E-04 
       148 -4.114018679E-01  3.632099554E-02 -6.917014419E-01  1.100749088E-01 
       149  2.820436656E-01  3.727196157E-02 -2.427124661E-01  9.254390562E-04 
       150 -4.026569426E-01  3.792556003E-02 -6.782182853E-01  1.026152646E-01 
       151  2.696201801E-01  3.898530453E-02 -2.471118362E-01  1.399217958E-03 
       152 -3.935417831E-01  3.949816525E-02 -6.649405949E-01  9.594978635E-02 
       153  2.569503784E-01  4.068364948E-02 -2.517188965E-01  1.913283438E-03 
       154 -3.840644658E-01  4.103694856E-02 -6.519019725E-01  8.996411967E-02 
