nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
       129 -4.851200283E-01  5.444391072E-02  5.619166314E-02  5.339372375E-01 
       130  3.613038361E-01  5.702555180E-02 -3.260990289E-01  1.211152136E-02 
       131 -4.812836945E-01  6.039649993E-02 -7.870741828E-02  5.372020756E-01 
       132  3.508684337E-01  6.068107858E-02 -3.288488899E-01  1.226132271E-02 
       133  3.401234150E-01  6.433729827E-02 -3.316832206E-01  1.231877074E-02 
       134 -4.770171046E-01  6.613940001E-02 -2.053349399E-01  5.322023965E-01 
       135  3.290766776E-01  6.798493862E-02 -3.346031019E-01  1.230087862E-02 
       136  3.177364469E-01  7.161603868E-02 -3.376139768E-01  1.222277050E-02 
       137 -4.723221362E-01  7.166799158E-02 -3.211276384E-01  5.196814951E-01 
       138  3.061114550E-01  7.522408664E-02 -3.407262700E-01  1.209742714E-02 
       139 -4.672012925E-01  7.698018849E-02 -4.241683401E-01  5.008043987E-01 
       140  2.942107320E-01  7.880401611E-02 -3.439502656E-01  1.193595499E-02 
       141 -4.616577625E-01  8.207648247E-02 -5.134252969E-01  4.770108573E-01 
       142  2.820436656E-01  8.235216141E-02 -3.473019576E-01  1.174791561E-02 
       143  2.696201801E-01  8.586625755E-02 -3.508011698E-01  1.154032123E-02 
       144 -4.556952715E-01  8.696033061E-02 -5.886796702E-01  4.498277198E-01 
       145  2.569503784E-01  8.934522420E-02 -3.544717534E-01  1.131657670E-02 
       146 -4.493182003E-01  9.163760394E-02 -6.504097589E-01  4.207155504E-01 
       147  2.440447956E-01  9.278909117E-02 -3.583335359E-01  1.107716809E-02 
       148 -4.425313771E-01  9.611660987E-02 -6.996171374E-01  3.909556057E-01 
       149  2.309141904E-01  9.619865566E-02 -3.624058344E-01  1.082146987E-02 
       150  2.175696790E-01  9.957529604E-02 -3.667140716E-01  1.054678035E-02 
       151 -4.353401959E-01  1.004073024E-01 -7.376313376E-01  3.615875815E-01 
       152  2.040226460E-01  1.029205993E-01 -3.712818645E-01  1.024746841E-02 
       153 -4.277505577E-01  1.045209616E-01 -7.659453936E-01  3.333811016E-01 
       154  1.902847588E-01  1.062360853E-01 -3.761279633E-01  9.916926217E-03 
       155 -4.197688401E-01  1.084693521E-01 -7.860714280E-01  3.068536390E-01 
       156  1.763679385E-01  1.095227450E-01 -3.812765329E-01  9.547706129E-03 
       157 -4.114018679E-01  1.122645959E-01 -7.994467425E-01  2.823085703E-01 
       158  1.622843742E-01  1.127808839E-01 -3.867535109E-01  9.129922758E-03 
       159 -4.026569426E-01  1.159180030E-01 -8.073745668E-01  2.598566843E-01 
       160  1.480464488E-01  1.160096973E-01 -3.925781209E-01  8.652703746E-03 
       161  1.336667985E-01  1.192069352E-01 -3.987766107E-01  8.104422360E-03 
       162 -3.935417831E-01  1.194400042E-01 -8.109316480E-01  2.395212267E-01 
       163  1.191582531E-01  1.223688126E-01 -4.053766379E-01  7.470832203E-03 
       164 -3.840644658E-01  1.228392422E-01 -8.110580985E-01  2.212101302E-01 
       165  1.045338213E-01  1.254896522E-01 -4.124007886E-01  6.736210546E-03 
       166 -3.742335737E-01  1.261225641E-01 -8.085592710E-01  2.047201001E-01 
       167  8.980670571E-02  1.285618544E-01 -4.198783138E-01  5.883130663E-03 
       168 -3.640580177E-01  1.292941570E-01 -8.040215127E-01  1.898753780E-01 
       169  7.499026507E-02  1.315758377E-01 -4.278354709E-01  4.891473633E-03 
       170 -3.535470665E-01  1.323559135E-01 -7.979209819E-01  1.764847809E-01 
       171  6.009799615E-02  1.345200837E-01 -4.362976188E-01  3.739250928E-03 
       172 -3.427099586E-01  1.353067905E-01 -7.906188689E-01  1.643341450E-01 
       173  4.514352977E-02  1.373811662E-01 -4.452931738E-01  2.402394436E-03 
       174 -3.315572143E-01  1.381429136E-01 -7.823643412E-01  1.532269453E-01 
       175  3.014061600E-02  1.401440203E-01 -4.548393570E-01  8.536886723E-04 
       176 -3.200992048E-01  1.408577710E-01 -7.733361061E-01  1.429825617E-01 
       177  1.510309801E-02  1.427921355E-01 -4.649536903E-01  9.587460446E-04 
       178 -3.083465099E-01  1.434423625E-01 -7.636578199E-01  1.334367873E-01 
       179  4.489277853E-05  1.453078985E-01 -4.756527744E-01  2.994533588E-03 
       180 -2.963101566E-01  1.458855271E-01 -7.534049072E-01  1.244464984E-01 
       181 -1.502013020E-02  1.476730704E-01 -4.869412063E-01  5.348252337E-03 
       182 -2.840012908E-01  1.481741667E-01 -7.426185501E-01  1.158908977E-01 
       183 -3.007778712E-02  1.498690844E-01 -4.988162985E-01  8.028020169E-03 
       184 -2.714315355E-01  1.502939910E-01 -7.313192465E-01  1.076744739E-01 
       185 -4.511399940E-02  1.518774629E-01 -5.112530421E-01  1.106324164E-02 
       186 -2.586126029E-01  1.522296369E-01 -7.195157603E-01  9.972300563E-02 
       187 -6.011467054E-02  1.536804736E-01 -5.242137685E-01  1.447745531E-02 
       188 -2.455565929E-01  1.539655030E-01 -7.072139058E-01  9.198559171E-02 
       189 -7.506570965E-02  1.552616358E-01 -5.376614165E-01  1.828987755E-02 
       190 -2.322757840E-01  1.554862410E-01 -6.944244402E-01  8.443390258E-02 
       191 -8.995304257E-02  1.566058248E-01 -5.515400933E-01  2.251462060E-02 
       192 -2.187826931E-01  1.567772031E-01 -6.811659639E-01  7.705803805E-02 
       193 -1.047626361E-01  1.577001065E-01 -5.657771873E-01  2.715626849E-02 
       194 -2.050900757E-01  1.578251123E-01 -6.674729219E-01  6.986689548E-02 
       195 -1.194805130E-01  1.585337520E-01 -5.802883490E-01  3.220937879E-02 
       196 -1.912108362E-01  1.586184800E-01 -6.534022829E-01  6.288169769E-02 
       197 -1.340927631E-01  1.590989828E-01 -5.949826803E-01  3.766032874E-02 
       198 -1.771581173E-01  1.591478586E-01 -6.390185394E-01  5.613225726E-02 
       199 -1.485855579E-01  1.593905836E-01 -6.097356124E-01  4.348599742E-02 
       200 -1.629452109E-01  1.594065428E-01 -6.244313809E-01  4.965491628E-02 
